ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,total_mv,circ_mv,name,industry,list_date
920541.BJ,20260305,13.88,0.9154,0.67,33.2927,4.0548,189739.6,125001.4534,铁大科技,运输设备,20230310
600336.SH,20260305,7.39,0.9669,0.51,,2.4366,589732.9143,589732.9143,澳柯玛,家用电器,20001229
603150.SH,20260305,57.58,1.7722,0.44,35.4029,2.9274,492211.114,492211.114,万朗磁塑,塑料,20220124
920547.BJ,20260305,23.88,1.2067,0.75,43.2939,2.6127,185518.944,90071.5392,无锡晶海,化学制药,20231212
601199.SH,20260305,6.12,1.0417,0.84,14.2374,1.2656,572348.6987,572348.6987,江南水务,水务,20110317
600936.SH,20260305,3.93,1.0853,0.68,,6.7273,656713.3119,656713.3119,北投科技,软件服务,20160815
301629.SZ,20260305,285.22,13.3825,0.88,129.5492,10.2139,1190145.309,297533.4893,矽电股份,半导体,20250324
003004.SZ,20260305,28.84,0.9657,0.96,,3.6754,236090.7809,198249.7448,*ST声迅,IT设备,20201126
600161.SH,20260305,15.64,0.382,0.54,19.9631,2.6979,3092608.9415,3092608.9415,天坛生物,生物制药,19980616
002385.SZ,20260305,4.14,8.6561,1.35,51.4856,2.0733,1780232.5259,1458968.2452,大北农,饲料,20100409
300652.SZ,20260305,46.24,1.5945,0.74,51.3296,4.0767,616798.0049,553575.6944,雷迪克,汽车配件,20170516
603609.SH,20260305,7.16,0.555,1.14,18.9897,1.0075,650336.4512,650336.4512,禾丰股份,饲料,20140808
002238.SZ,20260305,7.68,1.4365,0.68,,2.9036,616365.4349,616365.4349,天威视讯,影视音像,20080526
605183.SH,20260305,21.49,0.6621,0.64,16.5258,2.4657,893732.8786,886310.8773,确成股份,化工原料,20201207
001400.SZ,20260305,114.45,12.5293,0.69,44.3399,5.5829,686700.0,171675.0,江顺科技,专用机械,20250424
688038.SH,20260305,21.85,2.0357,0.36,,4.2773,254275.879,254275.879,中科通达,软件服务,20210713
603128.SH,20260305,5.91,1.5712,0.71,14.3579,1.2764,773646.478,773646.478,华贸物流,仓储物流,20120529
688163.SH,20260305,23.41,0.879,0.63,57.2004,2.2771,253343.02,253343.02,赛伦生物,生物制药,20220311
300920.SZ,20260305,40.23,3.8044,0.48,158.1461,3.3933,402300.0,222799.0142,润阳科技,塑料,20201225
600536.SH,20260305,40.87,1.2878,0.65,,10.8278,3816385.7688,3448021.6429,中国软件,软件服务,20020517
600268.SH,20260305,14.59,7.8591,1.77,43.5138,4.3184,1482155.4651,1474802.9732,国电南自,电气设备,19991118
300588.SZ,20260305,23.9,1.3143,0.74,,16.6999,457615.7617,422604.6517,熙菱信息,IT设备,20170105
600009.SH,20260305,29.38,0.3871,0.63,37.8017,1.7606,7310663.7115,6011969.2151,上海机场,机场,19980218
920419.BJ,20260305,15.64,3.9434,5.16,20.6184,2.6165,161571.2096,151111.0196,路斯股份,饲料,20220311
603028.SH,20260305,9.44,2.0636,0.57,,5.291,270965.76,268275.36,赛福天,钢加工,20160331
688691.SH,20260305,120.2,6.2655,0.73,236.2762,11.705,1442400.0,859009.4202,灿芯股份,半导体,20240411
603112.SH,20260305,17.62,1.7292,1.01,20.2266,2.1803,951780.532,890160.1394,华翔股份,机械基件,20200917
002421.SZ,20260305,2.85,4.083,1.4,233.5156,2.0347,604365.7671,571907.3639,达实智能,软件服务,20100603
600736.SH,20260305,6.47,1.6242,0.63,57.0292,0.9977,744886.5108,744886.5108,苏州高新,园区开发,19960815
688311.SH,20260305,44.72,1.9064,0.57,,4.7481,750940.324,750940.324,盟升电子,元器件,20200731
601007.SH,20260305,7.82,1.7977,0.89,91.6987,1.9255,304980.0,304980.0,金陵饭店,酒店餐饮,20070406
600059.SH,20260305,9.36,1.0963,0.7,41.5049,1.4672,853203.6986,853203.6986,古越龙山,红黄酒,19970516
000932.SZ,20260305,6.4,0.8371,0.61,21.762,0.797,4421524.7994,4421469.8131,华菱钢铁,普钢,19990803
002841.SZ,20260305,35.22,0.9799,1.08,25.247,1.8655,2451370.2715,1836178.6608,视源股份,元器件,20170119
688475.SH,20260305,27.09,0.5061,0.79,42.3342,3.6847,2133337.5,2133337.5,萤石网络,IT设备,20221228
300987.SZ,20260305,18.01,2.677,0.59,131.1866,3.9395,312235.768,312235.768,川网传媒,互联网,20210511
688138.SH,20260305,29.1,2.1771,0.99,53.2559,3.3,916068.0,916068.0,清溢光电,半导体,20191120
688018.SH,20260305,154.44,1.2254,0.62,76.0735,5.7897,2581356.6464,2420116.8386,乐鑫科技,半导体,20190722
603920.SH,20260305,56.44,3.7614,0.65,60.275,6.2963,4067023.0371,4067023.0371,世运电路,元器件,20170426
601377.SH,20260305,6.52,0.8337,0.67,26.0191,1.0105,5630663.7157,5630663.7157,兴业证券,证券,20101013
300916.SZ,20260305,30.0,1.7471,0.75,28.1395,3.176,433932.021,280275.498,朗特智能,元器件,20201202
300039.SZ,20260305,6.28,1.9258,0.59,17.4901,1.4554,656888.0,575829.6699,上海凯宝,中成药,20100108
003026.SZ,20260305,33.16,7.7611,1.91,188.7464,6.5284,429816.604,317325.6546,中晶科技,半导体,20201218
688351.SH,20260305,22.47,0.6197,0.68,203.0787,5.8676,1057438.2,1057438.2,微电生理,医疗保健,20220831
688231.SH,20260305,32.6,2.738,0.62,121.7222,2.9154,804754.2862,804754.2862,隆达股份,航空,20220722
003037.SZ,20260305,7.56,0.6416,0.69,179.3411,1.6152,452900.4566,452900.4566,三和管桩,水泥,20210204
688386.SH,20260305,88.18,1.6281,0.88,88.5819,5.9591,878351.7916,802438.0,泛亚微透,化工原料,20201016
603111.SH,20260305,6.94,1.0584,0.93,17.0524,1.5084,598249.2864,591897.7456,康尼机电,运输设备,20140801
002984.SZ,20260305,19.28,1.0763,0.57,9.1371,1.5107,1997379.9052,1375897.8602,森麒麟,汽车配件,20200911
600372.SH,20260305,15.0,1.0831,0.56,69.7431,1.8992,7258344.945,7258344.945,中航机载,航空,20010706
301098.SZ,20260305,9.03,2.9848,0.82,70.8069,1.3901,166093.8278,135169.4641,金埔园林,建筑工程,20211112
603120.SH,20260305,42.7,5.8415,0.62,41.2847,3.3854,386008.0,96502.0,肯特催化,化工原料,20250416
301469.SZ,20260305,34.74,5.7381,0.55,45.4065,2.2568,310853.52,160007.8717,恒达新材,造纸,20230822
688012.SH,20260305,340.49,1.5148,0.95,131.9548,9.3941,21319621.558,21319621.558,中微公司,半导体,20190722
600971.SH,20260305,7.7,2.6613,0.8,8.6197,0.7718,924003.7607,924003.7607,恒源煤电,煤炭开采,20040817
300992.SZ,20260305,29.46,1.9081,0.8,221.9442,3.2478,280869.183,228299.286,泰福泵业,机械基件,20210525
002192.SZ,20260305,54.66,3.8404,0.6,65.9434,4.1037,1419275.3396,1416351.1662,融捷股份,小金属,20071205
688373.SH,20260305,5.65,1.7773,1.04,,14.2238,370769.0347,342185.4107,盟科药业-U,化学制药,20220805
300736.SZ,20260305,19.16,8.0316,1.46,,29.8847,245122.1648,239665.2301,百邦科技,通信设备,20180109
688212.SH,20260305,40.0,1.1081,0.87,256.3557,4.1031,538661.0,538661.0,澳华内镜,医疗保健,20211115
002022.SZ,20260305,5.82,1.4734,0.8,,0.9655,299351.4428,299294.6978,科华生物,医疗保健,20040721
300236.SZ,20260305,75.7,2.8781,0.79,135.0132,4.3688,2372297.2131,2109963.1402,上海新阳,半导体,20110629
300909.SZ,20260305,47.42,4.057,0.41,81.4147,4.0674,820237.8664,579524.8038,汇创达,元器件,20201118
600622.SH,20260305,2.79,1.2395,0.45,,1.4229,418412.2272,418412.2272,光大嘉宝,区域地产,19921203
603588.SH,20260305,13.1,4.5611,0.73,41.4148,2.0833,1995437.1387,1995437.1387,高能环境,环境保护,20141229
002432.SZ,20260305,50.27,7.4145,0.88,14.0073,1.0534,2337433.2963,2203885.3457,九安医疗,医疗保健,20100610
688050.SH,20260305,56.58,0.8797,0.44,28.1737,3.9278,1094275.1642,1094275.1642,爱博医疗,医疗保健,20200729
300592.SZ,20260305,13.73,3.5126,1.38,32.627,2.4036,555188.2969,479017.6963,华凯易佰,互联网,20170120
600684.SH,20260305,5.03,2.627,0.47,357.2239,4.5233,556355.3643,429290.7437,珠江股份,区域地产,19931028
920378.BJ,20260305,10.15,1.0187,1.22,63.2714,3.9787,157858.89,113052.998,泰德股份,汽车配件,20220620
002815.SZ,20260305,14.84,4.9716,0.8,71.0802,2.0436,1831480.5648,1153278.7488,崇达技术,元器件,20161012
688068.SH,20260305,126.97,1.7669,1.0,,4.7276,1177112.7142,1177112.7142,热景生物,医疗保健,20190930
002862.SZ,20260305,17.53,10.1073,2.99,309.2356,7.3614,294504.0,221312.5967,实丰文化,文教休闲,20170411
300408.SZ,20260305,58.98,1.3197,0.73,51.6036,5.3824,11303501.4942,11028127.6843,三环集团,元器件,20141203
600819.SH,20260305,8.03,1.1473,0.73,67.5165,2.0576,784335.9296,600175.1018,耀皮玻璃,玻璃,19940128
300580.SZ,20260305,21.95,0.9477,0.62,38.1853,3.3851,1102598.4626,1037340.476,贝斯特,汽车配件,20170111
603086.SH,20260305,8.12,2.0377,0.69,,1.6338,353068.2721,353068.2721,先达股份,农药化肥,20170511
300103.SZ,20260305,7.53,2.4333,0.52,,4.9172,239153.553,238954.9846,达刚控股,专用机械,20100812
300323.SZ,20260305,10.25,6.2085,1.42,,2.4505,1663573.7669,901241.3627,华灿光电,半导体,20120601
688499.SH,20260305,52.86,1.9634,0.64,,3.8819,891898.9039,891898.9039,利元亨,专用机械,20210701
601963.SH,20260305,10.75,1.1828,1.07,7.2991,0.6859,3735185.2218,2024085.5833,重庆银行,银行,20210205
301459.SZ,20260305,39.43,4.1981,0.7,25.3865,3.2945,410552.3363,102908.3215,丰茂股份,汽车配件,20231213
002454.SZ,20260305,8.75,1.2049,0.81,40.3025,1.3851,550008.9,548606.8245,松芝股份,汽车配件,20100720
603949.SH,20260305,17.75,1.2182,0.67,61.9201,3.5436,374057.6532,373114.3614,雪龙集团,汽车配件,20200310
300513.SZ,20260305,9.36,2.0925,0.7,,2.2251,293614.9211,269828.0508,恒实科技,软件服务,20160530
600258.SH,20260305,16.3,1.214,0.69,22.5727,1.5104,1820063.0954,1820063.0954,首旅酒店,酒店餐饮,20000601
300848.SZ,20260305,16.3,2.0448,0.33,89.8918,4.5176,697456.832,412589.6946,美瑞新材,化工原料,20200720
300972.SZ,20260305,195.0,0.9495,1.0,127.0849,18.1903,3730221.0075,3418757.199,万辰集团,食品,20210419
600446.SH,20260305,14.15,1.5406,0.77,,3.6172,1331893.4828,1331893.4828,金证股份,软件服务,20031224
300197.SZ,20260305,1.87,3.0961,0.71,,5.6522,554510.741,554496.716,节能铁汉,环境保护,20110329
300401.SZ,20260305,15.41,4.5541,1.04,27.0845,2.6504,837487.1236,823845.3456,花园生物,化学制药,20141009
002532.SZ,20260305,19.19,2.6258,1.37,19.9366,3.2278,8882547.0994,7881059.4504,天山铝业,铝,20101231
002807.SZ,20260305,4.53,1.6087,0.93,5.4743,0.5899,1115010.9334,1113481.4324,江阴银行,银行,20160902
601688.SH,20260305,20.34,0.6513,0.59,11.9604,1.0753,18360640.9407,14861945.9876,华泰证券,证券,20100226
300251.SZ,20260305,17.52,3.5057,0.61,176.0057,4.7819,5139646.9329,4862439.4975,光线传媒,影视音像,20110803
300454.SZ,20260305,116.01,2.4819,0.61,247.8659,5.438,4879708.2122,3213937.8265,深信服,软件服务,20180516
688229.SH,20260305,85.3,3.5871,0.66,,10.3439,378732.0,378732.0,博睿数据,软件服务,20200817
000056.SZ,20260305,2.01,7.2291,0.57,,,237688.1722,181649.0331,皇庭国际,其他商业,19960708
920145.BJ,20260305,18.14,4.01,0.64,,4.9886,127977.7,88147.702,恒合股份,环境保护,20211115
600309.SH,20260305,89.2,0.9602,0.64,21.4254,2.6556,27923806.9039,27923806.9039,万华化学,化工原料,20010105
300106.SZ,20260305,10.64,5.8366,1.53,,5.8279,224857.5778,224857.5778,西部牧业,乳制品,20100820
600271.SH,20260305,9.65,1.0607,0.73,1120.6868,1.3235,1788033.6757,1788033.6757,航天信息,软件服务,20030711
600095.SH,20260305,10.09,0.7977,0.87,264.2651,2.3605,2884920.4327,2884920.4327,湘财股份,证券,19970708
301083.SZ,20260305,19.75,7.0759,1.65,106.3746,4.2057,351286.6673,169079.5861,百胜智能,专用机械,20211021
603075.SH,20260305,22.87,3.4609,0.85,30.7095,4.3922,920478.8749,94327.4659,热威股份,家用电器,20230911
002033.SZ,20260305,9.16,2.127,0.88,23.8693,1.9836,503333.4913,503323.8458,丽江股份,旅游景点,20040825
688195.SH,20260305,207.5,6.3138,1.16,386.9223,27.166,2684012.5,2684012.5,腾景科技,元器件,20210326
002856.SZ,20260305,13.25,3.1232,0.72,,21.5753,179289.4706,164173.387,美芝股份,装修装饰,20170320
002600.SZ,20260305,14.34,1.0433,0.7,59.7592,4.5488,10478737.0033,10323156.7765,领益智造,元器件,20110715
600754.SH,20260305,26.7,0.9064,0.65,31.2505,1.7972,2847016.8455,2419137.6482,锦江酒店,酒店餐饮,19961011
002789.SZ,20260305,9.8,1.2238,0.55,,,156431.0437,153336.777,*ST建艺,装修装饰,20160311
688072.SH,20260305,384.69,2.4222,0.92,157.8355,17.6524,10861526.035,10861526.035,拓荆科技,半导体,20220420
002208.SZ,20260305,15.05,4.2116,0.89,,1.8805,1208954.3005,1208641.9964,合肥城建,区域地产,20080128
002254.SZ,20260305,11.89,1.5314,0.52,113.8122,1.4473,1019040.9906,1011325.1534,泰和新材,化纤,20080625
601068.SH,20260305,6.48,1.5743,0.94,87.537,6.6305,1936117.901,1658614.7522,中铝国际,建筑工程,20180831
301057.SZ,20260305,35.93,2.1961,0.57,135.8993,5.524,420271.1907,296734.9581,汇隆新材,化纤,20210909
300120.SZ,20260305,8.67,4.6144,1.85,232.0872,1.669,497999.5364,457296.5507,经纬辉开,元器件,20100917
603880.SH,20260305,6.33,2.119,1.02,,7.1931,182963.586,182963.586,南卫股份,医疗保健,20170807
603595.SH,20260305,16.55,1.3512,1.01,333.9942,2.4885,384692.0495,384692.0495,ST东尼,元器件,20170712
300218.SZ,20260305,16.64,2.43,0.68,18.5934,2.3378,361066.368,359883.9196,安利股份,塑料,20110518
920119.BJ,20260305,97.32,5.6043,0.64,33.3038,3.8288,701903.6344,140140.8,美德乐,专用机械,20260130
000560.SZ,20260305,3.2,5.4077,0.71,102.675,0.8005,753760.2723,721900.3101,我爱我家,房产服务,19940202
301555.SZ,20260305,37.57,14.3242,1.38,432.0108,3.1437,346645.9919,181640.6183,惠柏新材,化工原料,20231031
688619.SH,20260305,14.77,2.0499,0.83,,4.0587,273891.988,273891.988,罗普特,软件服务,20210223
300182.SZ,20260305,6.44,11.1018,0.89,71.9806,2.0411,1715503.707,1454732.9247,捷成股份,影视音像,20110222
603956.SH,20260305,6.15,3.0512,1.16,,1.7723,350492.3659,350492.3659,威派格,专用机械,20190222
688287.SH,20260305,4.31,1.2574,0.79,,2.5555,159692.2236,159692.2236,*ST观典,航空,20220525
001222.SZ,20260305,20.92,1.7578,1.28,24.3085,2.8032,399341.88,224701.5108,源飞宠物,文教休闲,20220818
300338.SZ,20260305,3.84,1.33,0.48,,,154607.8817,134154.7169,ST开元,文教休闲,20120726
002222.SZ,20260305,67.78,2.8772,0.65,145.6808,18.7301,3187354.5,3173132.3175,福晶科技,元器件,20080319
002240.SZ,20260305,39.83,3.5138,0.57,,3.4717,3645615.4922,3636115.4397,盛新锂能,小金属,20080523
603055.SH,20260305,9.55,0.9977,0.61,11.7157,1.6518,850229.9945,847133.1205,台华新材,纺织,20170921
600285.SH,20260305,21.32,0.9281,0.76,16.7336,3.7223,1209090.2162,1206425.2162,羚锐制药,中成药,20001018
002062.SZ,20260305,8.96,1.2429,0.59,39.1834,2.1855,1108594.7165,1007732.0602,宏润建设,建筑工程,20060816
600854.SH,20260305,5.16,1.396,0.83,20.1028,1.0934,268040.6056,268040.6056,春兰股份,家用电器,19940425
688308.SH,20260305,78.4,7.1661,0.94,217.2419,4.7369,1244848.5907,1244848.5907,欧科亿,机械基件,20201210
000626.SZ,20260305,7.28,1.0307,0.53,,1.5523,368824.357,366705.6273,远大控股,商贸代理,19961128
603042.SH,20260305,20.08,18.8842,1.06,221.3284,3.7377,322464.3987,322464.3987,华脉科技,通信设备,20170602
688377.SH,20260305,47.98,3.3143,1.02,109.1101,4.9311,934012.266,934012.266,迪威尔,专用机械,20200708
002017.SZ,20260305,21.39,2.3715,0.52,65.4098,7.0183,1241543.8534,1240803.7016,东信和平,通信设备,20040713
000525.SZ,20260305,6.88,14.6047,2.13,23.1041,3.4041,896573.0762,764890.8834,红太阳,农药化肥,19931028
300351.SZ,20260305,19.8,10.4288,1.1,61.2126,3.0807,770031.8426,521552.8217,永贵电器,运输设备,20120920
001331.SZ,20260305,56.0,3.9038,0.86,,10.4367,1580544.0,940103.8024,胜通能源,供气供热,20220908
688327.SH,20260305,14.55,3.1976,0.56,,20.3131,1511088.0966,1212656.7132,云从科技-UW,软件服务,20220527
300139.SZ,20260305,74.0,22.8246,0.78,435.5295,18.298,2027600.0,1729078.265,晓程科技,黄金,20101112
600171.SH,20260305,29.44,1.3913,0.75,52.7659,4.6451,2087070.204,2087070.204,上海贝岭,半导体,19980924
601579.SH,20260305,17.41,1.1398,0.61,42.548,2.2945,834745.7951,834745.7951,会稽山,红黄酒,20140825
688006.SH,20260305,26.93,1.0884,0.85,49.8164,3.0013,1625689.1053,1625689.1053,杭可科技,电气设备,20190722
603258.SH,20260305,18.26,1.2515,0.94,145.6412,2.0519,445355.3742,440689.3051,电魂网络,互联网,20161026
300146.SZ,20260305,11.35,1.2709,0.83,29.4111,1.6969,1920053.4302,1272129.178,汤臣倍健,食品,20101215
920505.BJ,20260305,47.2,3.4158,0.5,126.5679,9.0439,306175.6856,170359.8615,九菱科技,机械基件,20221221
601801.SH,20260305,6.65,0.6653,0.67,18.469,1.0874,1302024.2726,1302024.2726,皖新传媒,出版业,20100118
920221.BJ,20260305,15.76,1.5724,1.22,33.8039,4.3561,182879.04,97341.495,易实精密,汽车配件,20230608
300879.SZ,20260305,22.96,1.4915,0.83,288.366,3.3714,464707.7206,461561.3166,大叶股份,农用机械,20200901
603190.SH,20260305,25.87,3.1032,0.65,35.7583,1.4445,322184.98,106366.0106,亚通精工,汽车配件,20230217
688711.SH,20260305,30.8,3.3453,0.7,,6.3097,656325.8024,656325.8024,宏微科技,半导体,20210901
920833.BJ,20260305,20.86,4.721,0.86,69.2878,2.7995,171802.96,130289.9955,美心翼申,汽车配件,20231108
601991.SH,20260305,4.06,1.3278,0.89,16.6743,2.2043,7513724.4646,5032812.177,大唐发电,火力发电,20061220
002129.SZ,20260305,9.8,2.4605,0.62,,1.5766,3962253.4575,3959238.9971,TCL中环,电气设备,20070420
300645.SZ,20260305,18.07,3.0858,0.62,214.1337,2.4849,256786.3913,251751.961,正元智慧,软件服务,20170421
600572.SH,20260305,4.32,1.62,0.85,17.6049,1.5506,1095760.2849,1092847.8044,康恩贝,中成药,20040412
300386.SZ,20260305,16.03,1.9633,0.79,,4.5469,670124.532,401964.5178,飞天诚信,IT设备,20140626
600111.SH,20260305,55.38,2.748,0.51,199.3497,8.3819,20020234.633,20020234.633,北方稀土,小金属,19970924
688410.SH,20260305,15.58,1.0332,0.71,70.2446,2.8034,497937.7691,497937.7691,山外山,医疗保健,20221226
300621.SZ,20260305,8.59,1.9552,0.93,216.3347,2.0779,178720.7053,173972.4222,维业股份,装修装饰,20170316
300919.SZ,20260305,52.4,1.2056,0.62,37.2307,2.3548,5461410.2159,4781480.874,中伟新材,电气设备,20201223
301125.SZ,20260305,22.48,2.1576,0.71,306.6002,5.2694,318671.8042,287994.4722,腾亚精工,机械基件,20220608
600776.SH,20260305,16.9,2.5642,0.69,140.6224,5.6142,2122640.1082,1615640.1082,东方通信,通信设备,19961126
600231.SH,20260305,2.32,1.0339,0.45,,1.4028,661112.8047,652835.0447,凌钢股份,普钢,20000511
301102.SZ,20260305,11.36,0.7826,0.41,60.9798,1.5338,461216.0,461216.0,兆讯传媒,广告包装,20220328
600155.SH,20260305,6.53,1.1456,0.76,234.0476,0.7232,1445443.2375,1445443.2375,华创云信,证券,19980918
600110.SH,20260305,7.84,3.7372,0.39,,2.3112,1360381.8507,1360381.8507,诺德股份,电气设备,19971007
300266.SZ,20260305,2.66,2.4242,0.79,,121.6277,413312.7455,413065.2458,兴源环境,环境保护,20110927
000705.SZ,20260305,8.96,2.1292,0.8,86.2024,1.4839,299374.4643,252636.8329,浙江震元,医药商业,19970410
603439.SH,20260305,11.64,0.4195,0.59,17.3703,3.2284,475994.7714,470070.0114,三力制药,中成药,20200428
300204.SZ,20260305,24.91,2.1185,0.87,,13.6701,1190131.4345,1130078.272,舒泰神,生物制药,20110415
300328.SZ,20260305,18.22,4.2541,0.54,12510.81,11.4856,1257951.7992,1250560.173,宜安科技,小金属,20120619
688151.SH,20260305,22.99,1.3422,0.7,351.5672,1.8731,792005.5,792005.5,华强科技,医疗保健,20211206
603768.SH,20260305,11.27,1.1982,1.01,39.3456,1.1412,268176.2508,268176.2508,常青股份,汽车配件,20170324
002155.SZ,20260305,36.87,8.9796,0.73,68.0591,7.5499,5761495.4021,5760975.3176,湖南黄金,黄金,20070816
300027.SZ,20260305,1.69,2.8117,0.63,,17.8168,468891.5003,419961.415,华谊兄弟,影视音像,20091030
002185.SZ,20260305,14.24,5.1595,0.79,75.4763,2.6468,4651236.6156,4650180.1841,华天科技,半导体,20071120
002142.SZ,20260305,31.7,0.2908,0.73,7.7168,0.9408,20933382.8106,20921642.9502,宁波银行,银行,20070719
002098.SZ,20260305,9.48,0.8145,0.62,16.8097,2.333,339384.0,339373.335,浔兴股份,服饰,20061222
002337.SZ,20260305,6.75,2.4758,0.79,99.8563,3.0172,397315.6313,396897.6591,赛象科技,化工机械,20100115
002295.SZ,20260305,11.5,1.6535,0.76,104.0226,2.1304,288208.4,287838.1,精艺股份,铜,20090929
600080.SH,20260305,8.2,4.129,1.08,41.0235,1.9319,306081.6337,306081.6337,金花股份,中成药,19970612
